StoreID,Date,ProductCategory,SalesAmount,Customers,Profit
10,2023-04-02,Beverages,699,81,196.03879760659694
1,2023-04-03,Fruits,1995,53,413.06171548843537
1,2023-04-03,Dairy,1319,83,348.5015871421304
1,2023-04-03,Bakery,1358,61,290.0815326138171
1,2023-04-03,Snacks,988,55,237.77333651336966
1,2023-04-03,Beverages,1378,92,282.4085706593546
2,2023-04-03,Fruits,1699,56,448.01558991658584
2,2023-04-03,Dairy,1556,78,450.76002576824226
2,2023-04-03,Bakery,1166,79,378.92354647433325
2,2023-04-03,Snacks,1335,90,474.3203939361277
2,2023-04-03,Beverages,1177,70,376.12548843456256
3,2023-04-03,Fruits,1560,71,542.0024152489199
3,2023-04-03,Dairy,1649,87,566.0333274477803
3,2023-04-03,Bakery,1293,91,273.9262060801909
3,2023-04-03,Snacks,1843,64,608.9348821964684
3,2023-04-03,Beverages,1667,97,553.7491714969275
4,2023-04-03,Fruits,1746,95,426.2099218478866
4,2023-04-03,Dairy,1076,91,238.40045706503616
4,2023-04-03,Bakery,886,57,181.47441920530784
4,2023-04-03,Snacks,955,85,349.15695833121043
4,2023-04-03,Beverages,1304,70,366.64472360131793
5,2023-04-03,Fruits,1357,50,285.0524712672952
5,2023-04-03,Dairy,616,81,156.30714417642156
5,2023-04-03,Bakery,1584,99,534.8483157862172
5,2023-04-03,Snacks,1430,69,390.259345854908
5,2023-04-03,Beverages,891,53,273.61511072010694
6,2023-04-03,Fruits,722,69,258.74541870724926
6,2023-04-03,Dairy,988,63,226.74403826399393
6,2023-04-03,Bakery,1650,61,544.6600550618141
6,2023-04-03,Snacks,1196,58,427.7006711752639
6,2023-04-03,Beverages,1247,89,363.28153268601676
7,2023-04-03,Fruits,1019,50,278.40176666139575
7,2023-04-03,Dairy,1332,79,422.2286454546144
7,2023-04-03,Bakery,1093,60,426.53195763016254
7,2023-04-03,Snacks,1364,85,333.7864109530682
7,2023-04-03,Beverages,1961,86,429.4111067216647
8,2023-04-03,Fruits,547,91,130.97493790766745
8,2023-04-03,Dairy,574,62,177.4791298356851
8,2023-04-03,Bakery,599,90,149.5855200101288
8,2023-04-03,Snacks,586,86,198.01609281913915
8,2023-04-03,Beverages,669,77,183.83175787160494
9,2023-04-03,Fruits,1186,85,382.25306739939634
9,2023-04-03,Dairy,1265,85,493.89410879729405
9,2023-04-03,Bakery,996,83,251.79354464949844
9,2023-04-03,Snacks,1185,84,387.1541623158128
9,2023-04-03,Beverages,1163,62,421.5256494988621
10,2023-04-03,Fruits,1835,80,728.1313607281959
10,2023-04-03,Dairy,1150,74,378.32118658577787
10,2023-04-03,Bakery,1116,62,439.31481975820185
10,2023-04-03,Snacks,630,57,170.26795536214163
10,2023-04-03,Beverages,906,98,312.3245900339665
1,2023-04-04,Fruits,621,83,229.7425821464007
1,2023-04-04,Dairy,927,99,318.1534900778338
1,2023-04-04,Bakery,1289,68,368.5166944601673
1,2023-04-04,Snacks,1894,98,689.9944058057167
1,2023-04-04,Beverages,1304,92,474.2999708683686
2,2023-04-04,Fruits,1418,66,301.2143336371501
2,2023-04-04,Dairy,800,53,170.39756458199292
2,2023-04-04,Bakery,805,58,267.0026373994949
2,2023-04-04,Snacks,727,63,149.1635092335588
2,2023-04-04,Beverages,1274,78,287.7151035897185
3,2023-04-04,Fruits,1354,96,466.3736146291363
3,2023-04-04,Dairy,1938,68,598.6928170086413
3,2023-04-04,Bakery,1554,92,511.76244392459273
3,2023-04-04,Snacks,924,98,306.8742178931238
3,2023-04-04,Beverages,519,51,112.9868896439839
4,2023-04-04,Fruits,893,54,315.50326613703896
4,2023-04-04,Dairy,535,84,177.64696823715934
4,2023-04-04,Bakery,1529,71,573.1105676607078
4,2023-04-04,Snacks,1942,93,541.8324882762137
4,2023-04-04,Beverages,1212,92,339.14504970220884
5,2023-04-04,Fruits,1816,99,429.95263527534973
5,2023-04-04,Dairy,630,60,223.27334491009802
5,2023-04-04,Bakery,898,63,192.09822619106023
5,2023-04-04,Snacks,1807,51,478.26073671064046
5,2023-04-04,Beverages,1207,71,354.8126710342957
6,2023-04-04,Fruits,1737,99,402.3543745286995
6,2023-04-04,Dairy,882,95,207.87912963976368
6,2023-04-04,Bakery,813,97,271.50598496487436
6,2023-04-04,Snacks,669,66,138.51627385475777
6,2023-04-04,Beverages,811,92,188.69960545474652
7,2023-04-04,Fruits,1460,74,370.03259542651705
7,2023-04-04,Dairy,1439,80,387.26259401676
7,2023-04-04,Bakery,976,93,210.41054811994047
7,2023-04-04,Snacks,1562,55,575.1732792809753
7,2023-04-04,Beverages,823,84,304.2944958483782
8,2023-04-04,Fruits,1836,76,467.0737876961872
8,2023-04-04,Dairy,572,72,151.02974722179755
8,2023-04-04,Bakery,597,98,125.26684805864295
8,2023-04-04,Snacks,1764,79,589.4963214307929
8,2023-04-04,Beverages,1592,67,633.6552476250582
9,2023-04-04,Fruits,1688,92,651.2969673816048
9,2023-04-04,Dairy,1399,59,430.54389664930716
9,2023-04-04,Bakery,1733,56,555.9287963314387
9,2023-04-04,Snacks,783,89,216.6109077910113
9,2023-04-04,Beverages,818,64,311.07177326044655
10,2023-04-04,Fruits,1364,55,307.90760379903014
10,2023-04-04,Dairy,679,68,236.9318890849762
10,2023-04-04,Bakery,1183,88,339.8700432582374
10,2023-04-04,Snacks,1692,83,525.9793503129838
10,2023-04-04,Beverages,1168,85,373.1142246529894
1,2023-04-05,Fruits,1408,66,287.85777656468287
1,2023-04-05,Dairy,1332,65,368.3330942299471
1,2023-04-05,Bakery,767,98,199.86426699119085
1,2023-04-05,Snacks,1937,64,520.1467424160717
1,2023-04-05,Beverages,773,72,246.51287587913245
2,2023-04-05,Fruits,759,75,190.3267580491996
2,2023-04-05,Dairy,802,76,311.5728489226141
2,2023-04-05,Bakery,1321,97,518.5578651462457
2,2023-04-05,Snacks,1436,55,329.6324590842308
2,2023-04-05,Beverages,542,96,132.25379269677205
3,2023-04-05,Fruits,902,67,229.8977715271354
3,2023-04-05,Dairy,1956,52,650.7252017400136
3,2023-04-05,Bakery,749,50,245.36961141779395
3,2023-04-05,Snacks,921,83,328.7994119958477
3,2023-04-05,Beverages,1840,67,709.3900386376934
4,2023-04-05,Fruits,1888,80,726.0827189890757
4,2023-04-05,Dairy,1035,69,397.96941151296085
4,2023-04-05,Bakery,1566,54,322.48561161909726
4,2023-04-05,Snacks,843,95,174.87655711914036
4,2023-04-05,Beverages,1818,79,601.8162338514767
5,2023-04-05,Fruits,1786,54,502.36204803626777
5,2023-04-05,Dairy,1672,73,403.74017179642476
5,2023-04-05,Bakery,529,65,158.039035485251
5,2023-04-05,Snacks,1536,75,545.2862232089221
5,2023-04-05,Beverages,1826,68,577.4173074110494
6,2023-04-05,Fruits,1355,58,342.1523884538521
6,2023-04-05,Dairy,690,53,261.2115050933432
6,2023-04-05,Bakery,1893,55,524.8942140362195
6,2023-04-05,Snacks,1029,50,298.1602396252074
6,2023-04-05,Beverages,957,98,373.552920029838
7,2023-04-05,Fruits,989,59,361.83538276677376
7,2023-04-05,Dairy,1121,71,412.698523676778
7,2023-04-05,Bakery,578,98,176.4563387068532
7,2023-04-05,Snacks,587,75,122.24036430006765
7,2023-04-05,Beverages,1019,92,377.1841721877035
8,2023-04-05,Fruits,1082,76,334.71433310468586
8,2023-04-05,Dairy,1390,94,368.0456886196954
8,2023-04-05,Bakery,1380,99,547.354245194542
8,2023-04-05,Snacks,1866,90,404.30782550723455
8,2023-04-05,Beverages,1864,98,742.6488100252818
9,2023-04-05,Fruits,795,51,199.26635718783564
9,2023-04-05,Dairy,678,56,204.52561942601633
9,2023-04-05,Bakery,1000,83,211.55350866541949
9,2023-04-05,Snacks,1524,54,398.794852410226
9,2023-04-05,Beverages,525,57,170.5022979394599
10,2023-04-05,Fruits,1456,54,308.45399093879877
10,2023-04-05,Dairy,1967,68,534.0782835618267
10,2023-04-05,Bakery,1829,97,538.9016814889602
10,2023-04-05,Snacks,1567,88,387.6015024533476
10,2023-04-05,Beverages,911,87,283.97714729098675
1,2023-04-06,Fruits,1517,72,458.33466051332346
1,2023-04-06,Dairy,1080,58,283.76792043072845
1,2023-04-06,Bakery,1147,77,270.8494155935734
1,2023-04-06,Snacks,1825,72,429.8188411186005
1,2023-04-06,Beverages,1381,83,307.2465669699349
2,2023-04-06,Fruits,643,50,128.85268544943568
2,2023-04-06,Dairy,1511,84,548.5673122394779
2,2023-04-06,Bakery,1201,77,298.7190784588739
2,2023-04-06,Snacks,1743,52,596.8034916471993
2,2023-04-06,Beverages,1723,99,512.6299277642663
3,2023-04-06,Fruits,623,94,180.90760330701943
3,2023-04-06,Dairy,1790,61,481.3782335426416
3,2023-04-06,Bakery,1906,84,654.2397618961419
3,2023-04-06,Snacks,1724,98,613.3034830882025
3,2023-04-06,Beverages,1183,57,293.8787414937034
4,2023-04-06,Fruits,1273,74,312.68291394308625
4,2023-04-06,Dairy,910,72,248.45972835917723
4,2023-04-06,Bakery,820,51,179.5646394818867
4,2023-04-06,Snacks,516,62,165.95721907887557
4,2023-04-06,Beverages,1074,71,225.33032194901398
5,2023-04-06,Fruits,1764,98,383.19454477523027
5,2023-04-06,Dairy,1758,85,694.485878219332
5,2023-04-06,Bakery,1122,82,406.728582265194
5,2023-04-06,Snacks,1561,56,518.1011844771181
5,2023-04-06,Beverages,583,98,140.2068818069374
6,2023-04-06,Fruits,1189,94,470.76191753049477
6,2023-04-06,Dairy,1592,93,384.98472481860796
6,2023-04-06,Bakery,876,61,266.5616711535611
6,2023-04-06,Snacks,596,87,176.3204880465833
6,2023-04-06,Beverages,1521,69,358.32725132699653
7,2023-04-06,Fruits,1439,90,530.3540949578506
7,2023-04-06,Dairy,739,94,189.50865166655063
7,2023-04-06,Bakery,1651,94,398.009652657441
7,2023-04-06,Snacks,950,81,201.30956627377046
7,2023-04-06,Beverages,1566,82,446.4083613583926
8,2023-04-06,Fruits,1211,68,444.92659672527657
8,2023-04-06,Dairy,1144,99,256.52912959391625
8,2023-04-06,Bakery,722,81,230.42115222896115
8,2023-04-06,Snacks,633,59,225.5487799332041
8,2023-04-06,Beverages,523,56,165.90580749570876
9,2023-04-06,Fruits,550,83,178.34010379389773
9,2023-04-06,Dairy,1377,50,412.7888732444711
9,2023-04-06,Bakery,1724,73,606.5460523327437
9,2023-04-06,Snacks,523,59,154.22687620835947
9,2023-04-06,Beverages,768,64,176.04495348305397
10,2023-04-06,Fruits,1969,64,615.7775460736756
10,2023-04-06,Dairy,1916,96,717.9739221511413
10,2023-04-06,Bakery,1828,55,613.3436880271116
10,2023-04-06,Snacks,532,84,139.59632787147626
10,2023-04-06,Beverages,1015,63,361.4380676019742
1,2023-04-07,Fruits,1578,72,439.7013945580156
1,2023-04-07,Dairy,1426,84,542.540610695782
1,2023-04-07,Bakery,987,83,282.19815589492623
1,2023-04-07,Snacks,1074,85,392.7736261064254
1,2023-04-07,Beverages,1567,85,553.0739047261592
2,2023-04-07,Fruits,1518,70,588.5908224156806
2,2023-04-07,Dairy,1035,62,286.97921191873786
2,2023-04-07,Bakery,615,94,212.06252024568275
2,2023-04-07,Snacks,710,65,274.55400250366273
2,2023-04-07,Beverages,1099,94,249.92124408340928
3,2023-04-07,Fruits,1938,78,676.8142642184773
3,2023-04-07,Dairy,1933,94,633.2918536067895
3,2023-04-07,Bakery,1541,89,581.7176450401184
3,2023-04-07,Snacks,674,65,240.7429005226933
3,2023-04-07,Beverages,1676,98,501.0361362233532
4,2023-04-07,Fruits,1337,69,506.85146013069937
4,2023-04-07,Dairy,1578,91,357.0254869036691
4,2023-04-07,Bakery,946,63,189.9754587627174
4,2023-04-07,Snacks,1953,59,654.1424961737036
4,2023-04-07,Beverages,878,51,319.515772637284
5,2023-04-07,Fruits,678,91,170.02897301022125
5,2023-04-07,Dairy,828,56,208.34516912469698
5,2023-04-07,Bakery,801,66,235.54741971618543
5,2023-04-07,Snacks,595,87,148.2267945593975
5,2023-04-07,Beverages,893,89,306.7898067914665
6,2023-04-07,Fruits,671,88,167.2918167052137
6,2023-04-07,Dairy,1950,64,720.6184782120969
6,2023-04-07,Bakery,967,88,336.12313972858885
6,2023-04-07,Snacks,1658,60,585.2773580210743
6,2023-04-07,Beverages,1526,71,491.32974250083555
7,2023-04-07,Fruits,1536,59,319.67207184907346
7,2023-04-07,Dairy,1446,76,404.10934969239355
7,2023-04-07,Bakery,1138,71,398.72009219353413
7,2023-04-07,Snacks,1625,66,476.1181582969734
7,2023-04-07,Beverages,1484,93,399.3254932860153
8,2023-04-07,Fruits,736,93,249.81559717859886
8,2023-04-07,Dairy,1571,71,369.1677421659677
8,2023-04-07,Bakery,701,59,147.8485035126679
8,2023-04-07,Snacks,1538,69,579.3723922191635
8,2023-04-07,Beverages,606,80,137.86287759974155
9,2023-04-07,Fruits,1267,61,324.2068077784656
9,2023-04-07,Dairy,1525,77,418.25515495533944
9,2023-04-07,Bakery,1698,75,655.1291194567484
9,2023-04-07,Snacks,1833,61,488.16569578277176
9,2023-04-07,Beverages,544,81,183.56540526251504
10,2023-04-07,Fruits,1441,84,412.2793937287347
10,2023-04-07,Dairy,1713,65,386.4951445759338
10,2023-04-07,Bakery,680,88,248.85962223438966
10,2023-04-07,Snacks,710,93,143.93835101917176
10,2023-04-07,Beverages,904,92,288.98353430066857
1,2023-04-08,Fruits,1016,88,275.115482217544
1,2023-04-08,Dairy,1515,75,435.4599099341059
1,2023-04-08,Bakery,926,93,259.815063249559
1,2023-04-08,Snacks,1019,65,268.81172085727013
1,2023-04-08,Beverages,1641,77,629.2264734019487
2,2023-04-08,Fruits,1411,98,457.7640694420201
2,2023-04-08,Dairy,626,94,170.3115465049506
2,2023-04-08,Bakery,501,75,150.63423277770252
2,2023-04-08,Snacks,1906,63,697.0167278676348
2,2023-04-08,Beverages,1710,52,394.34450015792453
3,2023-04-08,Fruits,1485,57,462.1994918876824
3,2023-04-08,Dairy,1577,89,572.068525870793
3,2023-04-08,Bakery,1326,62,340.8551010938848
3,2023-04-08,Snacks,725,99,163.6755306183992
3,2023-04-08,Beverages,817,71,326.4980778361217
4,2023-04-08,Fruits,1989,82,400.75047672787645
4,2023-04-08,Dairy,1159,97,433.8033636850187
4,2023-04-08,Bakery,964,79,376.9108518967446
4,2023-04-08,Snacks,1988,68,632.4836223820593
4,2023-04-08,Beverages,527,98,201.29307648785286
5,2023-04-08,Fruits,1645,55,403.00603513245625
5,2023-04-08,Dairy,735,73,289.7273703400071
5,2023-04-08,Bakery,1523,55,390.31128449147644
5,2023-04-08,Snacks,1054,87,336.046571084401
5,2023-04-08,Beverages,1526,88,306.4819514211664
6,2023-04-08,Fruits,1647,94,340.91346564900095
6,2023-04-08,Dairy,872,81,315.2957877062042
6,2023-04-08,Bakery,574,67,220.38465787550527
6,2023-04-08,Snacks,1865,81,709.8331180896831
6,2023-04-08,Beverages,1997,84,481.17372089085893
7,2023-04-08,Fruits,864,78,265.29143236435397
7,2023-04-08,Dairy,1947,92,632.5097513522795
7,2023-04-08,Bakery,682,53,152.0631575495959
7,2023-04-08,Snacks,929,78,298.0279520143809
7,2023-04-08,Beverages,1206,78,456.0672691890703
8,2023-04-08,Fruits,1388,97,369.8974910259103
8,2023-04-08,Dairy,969,95,350.4709596271348
8,2023-04-08,Bakery,1811,95,403.31453103498643
8,2023-04-08,Snacks,1432,56,403.9229948981443
8,2023-04-08,Beverages,1775,74,410.8456001137685
9,2023-04-08,Fruits,1516,71,510.30605846477533
9,2023-04-08,Dairy,1531,71,451.73793915270215
9,2023-04-08,Bakery,1490,87,489.2930511161009
9,2023-04-08,Snacks,1810,66,532.9687086878542
9,2023-04-08,Beverages,1300,89,484.4115129428784
10,2023-04-08,Fruits,1981,82,399.2968393339163
10,2023-04-08,Dairy,1908,52,737.4724316344441
10,2023-04-08,Bakery,1358,88,520.5879405060844
10,2023-04-08,Snacks,1473,67,337.78489983603293
10,2023-04-08,Beverages,531,58,125.19919603419716
1,2023-04-09,Fruits,1362,74,543.7471441441566
1,2023-04-09,Dairy,1293,77,501.7926386531806
1,2023-04-09,Bakery,1460,67,533.0882812374401
1,2023-04-09,Snacks,1327,77,266.658118710976
1,2023-04-09,Beverages,1736,78,357.00689804382154
2,2023-04-09,Fruits,1943,55,501.0948776940739
2,2023-04-09,Dairy,1500,64,432.76374415860994
2,2023-04-09,Bakery,530,60,145.17253794039806
2,2023-04-09,Snacks,1123,80,388.7725367788322
2,2023-04-09,Beverages,1317,58,432.75891192150794
3,2023-04-09,Fruits,613,50,169.89906427682538
3,2023-04-09,Dairy,1222,79,357.48033335280013
3,2023-04-09,Bakery,1878,68,413.4614787819124
3,2023-04-09,Snacks,1498,64,460.7666156246451
3,2023-04-09,Beverages,925,87,346.4108180895532
4,2023-04-09,Fruits,935,60,340.8749644487742
4,2023-04-09,Dairy,1327,99,319.5844362667933
4,2023-04-09,Bakery,1299,63,323.9164880128981
4,2023-04-09,Snacks,703,50,233.14616089921975
4,2023-04-09,Beverages,1707,66,444.5011064739793
5,2023-04-09,Fruits,1589,71,448.5327266786871
5,2023-04-09,Dairy,1357,80,506.96165741885716
5,2023-04-09,Bakery,1180,56,377.11261983505705
5,2023-04-09,Snacks,1007,57,345.30424252509704
5,2023-04-09,Beverages,794,78,211.05408734598345
6,2023-04-09,Fruits,1348,91,499.7740458783588
6,2023-04-09,Dairy,913,74,296.936291249426
6,2023-04-09,Bakery,1317,89,344.95382171122117
6,2023-04-09,Snacks,1307,95,340.39529419816444
6,2023-04-09,Beverages,1774,81,480.9422654489383
7,2023-04-09,Fruits,1172,99,276.5264933727199
7,2023-04-09,Dairy,1580,78,518.0087125713688
7,2023-04-09,Bakery,1423,88,444.41495226023005
7,2023-04-09,Snacks,600,78,208.14344911074812
7,2023-04-09,Beverages,1928,58,540.9390074841348
8,2023-04-09,Fruits,1954,63,476.3681969149064
8,2023-04-09,Dairy,1144,85,423.2864765403062
8,2023-04-09,Bakery,674,82,214.7425745402175
8,2023-04-09,Snacks,1685,73,662.3914222102952
8,2023-04-09,Beverages,675,63,139.45267020437552
9,2023-04-09,Fruits,1337,65,433.4402603901685
9,2023-04-09,Dairy,1477,68,324.04217822975335
9,2023-04-09,Bakery,1963,95,493.1090408621933
9,2023-04-09,Snacks,1922,50,750.3537076778059
9,2023-04-09,Beverages,633,99,229.78053319460452
10,2023-04-09,Fruits,1301,77,439.37055112410263
10,2023-04-09,Dairy,1586,68,556.1693854424182
10,2023-04-09,Bakery,1945,57,706.6232614965888
10,2023-04-09,Snacks,1825,80,399.90158229447195
10,2023-04-09,Beverages,1877,67,685.4524207058126
1,2023-04-10,Fruits,860,85,247.96820359920423
1,2023-04-10,Dairy,1126,81,298.6782849603544
1,2023-04-10,Bakery,1547,82,613.5536315519496
1,2023-04-10,Snacks,635,99,197.1689011734774
1,2023-04-10,Beverages,840,75,198.30657641122227
2,2023-04-10,Fruits,1048,66,384.23328424440655
2,2023-04-10,Dairy,1148,88,298.9254378787649
2,2023-04-10,Bakery,1597,75,547.5031442266005
2,2023-04-10,Snacks,1456,91,338.9179007973724
2,2023-04-10,Beverages,858,78,311.278596696767
3,2023-04-10,Fruits,1784,55,383.02430110448626
3,2023-04-10,Dairy,1516,67,557.7363502387072
3,2023-04-10,Bakery,782,65,185.71252211346228
3,2023-04-10,Snacks,971,54,267.9496017262975
3,2023-04-10,Beverages,1958,90,636.0218838108851
4,2023-04-10,Fruits,1791,77,486.7701782537747
4,2023-04-10,Dairy,1210,70,318.9776597758775
4,2023-04-10,Bakery,1661,83,603.9138804616598
4,2023-04-10,Snacks,1325,85,302.41779536329955
4,2023-04-10,Beverages,535,99,128.87910953805743
5,2023-04-10,Fruits,516,58,178.24341643021566
5,2023-04-10,Dairy,1843,79,673.6490787141828
5,2023-04-10,Bakery,1997,90,573.8881131625064
5,2023-04-10,Snacks,654,99,223.28511624325034
5,2023-04-10,Beverages,799,87,202.56767864952553
6,2023-04-10,Fruits,1890,56,607.4708440174967
6,2023-04-10,Dairy,1563,89,319.1201431178036
6,2023-04-10,Bakery,1062,58,343.23679062649455
6,2023-04-10,Snacks,1132,56,253.88722308567876
6,2023-04-10,Beverages,1790,93,671.3221092461108
7,2023-04-10,Fruits,1506,67,386.25171544859205
7,2023-04-10,Dairy,1174,92,289.66499390784026
7,2023-04-10,Bakery,1565,52,560.0424516378833
7,2023-04-10,Snacks,1145,84,379.5579089586029
7,2023-04-10,Beverages,512,64,142.83322642187474
8,2023-04-10,Fruits,793,90,246.12016321360872
8,2023-04-10,Dairy,1809,60,564.5370065634644
8,2023-04-10,Bakery,780,83,166.3911003818618
8,2023-04-10,Snacks,1533,77,438.9743953568558
8,2023-04-10,Beverages,1551,55,502.41221835851985
9,2023-04-10,Fruits,627,93,125.42279161048076
9,2023-04-10,Dairy,1959,93,659.7035884800423
9,2023-04-10,Bakery,1674,73,469.354523546693
9,2023-04-10,Snacks,820,53,273.3901416130742
9,2023-04-10,Beverages,1617,88,387.43836586930735
10,2023-04-10,Fruits,1237,53,466.84419540481736
10,2023-04-10,Dairy,1756,74,464.1946338609498
10,2023-04-10,Bakery,637,77,128.16762097897032
10,2023-04-10,Snacks,1426,60,430.48069871329176
10,2023-04-10,Beverages,1634,91,485.7407844683309
1,2023-04-11,Fruits,1959,57,708.6142892484878
1,2023-04-11,Dairy,604,84,158.47708543282067
1,2023-04-11,Bakery,831,66,261.8396502619831
1,2023-04-11,Snacks,1379,83,424.06305920762344
1,2023-04-11,Beverages,1527,59,606.8070004034263
2,2023-04-11,Fruits,1919,54,678.2132681888248
2,2023-04-11,Dairy,1553,98,392.20001011871597
2,2023-04-11,Bakery,722,87,145.79502931279293
2,2023-04-11,Snacks,1328,97,466.2475790796728
2,2023-04-11,Beverages,1119,96,226.4818353920935
3,2023-04-11,Fruits,1480,84,561.0382759012235
3,2023-04-11,Dairy,1918,84,417.5176798826253
3,2023-04-11,Bakery,919,94,190.90287187059235
3,2023-04-11,Snacks,1228,76,445.95889609887337
3,2023-04-11,Beverages,1074,62,231.60544306623675
4,2023-04-11,Fruits,1690,94,458.13804775338014
4,2023-04-11,Dairy,1880,64,728.207880939297
4,2023-04-11,Bakery,968,94,311.9635923693659
4,2023-04-11,Snacks,615,58,136.9702938864102
4,2023-04-11,Beverages,533,57,114.2449107145493
5,2023-04-11,Fruits,1762,60,552.3388072731077
5,2023-04-11,Dairy,1750,56,591.5977586309301
5,2023-04-11,Bakery,882,55,341.6436749172557
5,2023-04-11,Snacks,715,57,216.86719728090122
5,2023-04-11,Beverages,1873,72,716.556888069344
6,2023-04-11,Fruits,1130,59,371.88579954965905
6,2023-04-11,Dairy,1071,64,235.9737669076301
6,2023-04-11,Bakery,1841,77,435.4444963947319
6,2023-04-11,Snacks,1044,96,320.82510278857166
6,2023-04-11,Beverages,1006,71,368.84639024817477
7,2023-04-11,Fruits,1049,95,252.8020233003328
7,2023-04-11,Dairy,1599,57,612.3236691982252
7,2023-04-11,Bakery,635,75,229.51308870314864
7,2023-04-11,Snacks,1532,71,407.75425192925576
7,2023-04-11,Beverages,946,50,286.6435493203647
8,2023-04-11,Fruits,716,91,267.4651921446792
8,2023-04-11,Dairy,1597,77,396.19843870297836
8,2023-04-11,Bakery,849,59,208.8110853946981
8,2023-04-11,Snacks,1941,60,588.1185735295064
8,2023-04-11,Beverages,646,81,238.74762662080326
9,2023-04-11,Fruits,1172,66,308.12005108324416
9,2023-04-11,Dairy,762,61,203.12345069988564
9,2023-04-11,Bakery,1345,65,307.77055545033005
9,2023-04-11,Snacks,531,59,203.65289034969675
9,2023-04-11,Beverages,1723,74,528.6069653014132
10,2023-04-11,Fruits,1501,56,473.7991566748718
10,2023-04-11,Dairy,875,76,305.9279803538224
10,2023-04-11,Bakery,1608,87,326.2859124264729
10,2023-04-11,Snacks,1308,81,267.9672956633497
10,2023-04-11,Beverages,952,92,324.56012102084077
1,2023-04-12,Fruits,1096,69,360.05612896857474
1,2023-04-12,Dairy,1703,50,450.54970988511764
1,2023-04-12,Bakery,1198,86,250.90168694447667
1,2023-04-12,Snacks,1116,74,238.95977003987477
1,2023-04-12,Beverages,800,52,188.3640716731898
2,2023-04-12,Fruits,765,73,263.63793566030375
2,2023-04-12,Dairy,1898,77,539.0100415862798
2,2023-04-12,Bakery,1212,68,280.19109255369403
2,2023-04-12,Snacks,862,88,337.03514833975885
2,2023-04-12,Beverages,567,52,210.1008420563025
3,2023-04-12,Fruits,1885,58,546.9403153232372
3,2023-04-12,Dairy,757,93,231.42118264607288
3,2023-04-12,Bakery,1762,82,517.0290499207857
3,2023-04-12,Snacks,1255,58,350.1550398048519
3,2023-04-12,Beverages,1270,52,295.6618095122203
4,2023-04-12,Fruits,1375,88,341.8372400342412
4,2023-04-12,Dairy,1002,61,214.48260674959025
4,2023-04-12,Bakery,1905,53,433.8322642338759
4,2023-04-12,Snacks,1516,57,304.6343580432059
4,2023-04-12,Beverages,1241,87,423.9747875818275
5,2023-04-12,Fruits,608,84,127.08417914737622
5,2023-04-12,Dairy,1891,91,682.3337350784382
5,2023-04-12,Bakery,931,84,362.0334691362313
5,2023-04-12,Snacks,1846,98,699.3119045439321
5,2023-04-12,Beverages,1884,59,654.873855220296
6,2023-04-12,Fruits,1518,64,376.50810710072767
6,2023-04-12,Dairy,1086,51,358.38918040841804
6,2023-04-12,Bakery,964,82,271.58866398835687
6,2023-04-12,Snacks,1945,74,442.16036489469127
6,2023-04-12,Beverages,1444,88,506.11229056865744
7,2023-04-12,Fruits,1994,98,407.3276460938259
7,2023-04-12,Dairy,882,59,211.39247519496305
7,2023-04-12,Bakery,921,69,208.84758411487763
7,2023-04-12,Snacks,1417,99,504.1141574747878
7,2023-04-12,Beverages,537,53,180.48803372195965
8,2023-04-12,Fruits,1525,99,490.59986310204556
8,2023-04-12,Dairy,997,88,216.25785163932645
8,2023-04-12,Bakery,1303,93,342.9180248658263
8,2023-04-12,Snacks,1348,74,320.7675848793479
8,2023-04-12,Beverages,1649,97,467.65783804148765
9,2023-04-12,Fruits,1742,63,452.8679943385678
9,2023-04-12,Dairy,1122,94,320.397698427305
9,2023-04-12,Bakery,866,85,342.0543210593747
9,2023-04-12,Snacks,1309,78,267.8305114671113
9,2023-04-12,Beverages,1830,51,659.5675969496212
10,2023-04-12,Fruits,1011,74,213.93367478062302
10,2023-04-12,Dairy,1480,72,575.6298820312057
10,2023-04-12,Bakery,1113,72,321.09966997424954
10,2023-04-12,Snacks,541,60,124.53828825292783
10,2023-04-12,Beverages,1387,75,481.53143599892513
1,2023-04-13,Fruits,1959,89,546.6335581203393
1,2023-04-13,Dairy,1300,50,389.39478114511945
1,2023-04-13,Bakery,1051,54,351.1627966863633
1,2023-04-13,Snacks,576,51,141.45775805334415
1,2023-04-13,Beverages,1562,69,343.1995682714408
2,2023-04-13,Fruits,1536,71,508.62950939223026
2,2023-04-13,Dairy,1744,62,456.90040151758984
2,2023-04-13,Bakery,675,75,168.79825191038825
2,2023-04-13,Snacks,1027,76,282.88776160993143
2,2023-04-13,Beverages,957,68,338.2773960955995
3,2023-04-13,Fruits,1487,87,460.0894176781091
3,2023-04-13,Dairy,657,88,255.78423459205496
3,2023-04-13,Bakery,1734,86,671.2892885180331
3,2023-04-13,Snacks,602,95,221.7795739593973
3,2023-04-13,Beverages,686,62,243.64840909941924
4,2023-04-13,Fruits,1898,74,491.86175318583184
4,2023-04-13,Dairy,1407,76,316.48834142218357
4,2023-04-13,Bakery,1167,60,366.0457763266868
4,2023-04-13,Snacks,1421,64,298.20051741839353
4,2023-04-13,Beverages,986,99,368.29096656693486
5,2023-04-13,Fruits,590,65,213.88698952046568
5,2023-04-13,Dairy,990,98,374.0993329504263
5,2023-04-13,Bakery,1034,94,402.6182230050426
